game_id,h_team,a_team,minutes,h_goals,a_goals,home1,home2,home3,home4,away1,away2,away3,away4
545,Japan,Sweden,8,10,9,Japan_p3,Japan_p8,Japan_p4,Japan_p11,Sweden_p6,Sweden_p2,Sweden_p5,Sweden_p9
545,Japan,Sweden,1.697031563,6,1,Japan_p12,Japan_p10,Japan_p3,Japan_p7,Sweden_p10,Sweden_p5,Sweden_p1,Sweden_p12
545,Japan,Sweden,3.23702281,7,4,Japan_p3,Japan_p10,Japan_p5,Japan_p12,Sweden_p6,Sweden_p4,Sweden_p5,Sweden_p10
545,Japan,Sweden,2.391972823,3,2,Japan_p3,Japan_p9,Japan_p4,Japan_p7,Sweden_p2,Sweden_p10,Sweden_p6,Sweden_p7
545,Japan,Sweden,0.7959635636,1,0,Japan_p11,Japan_p12,Japan_p4,Japan_p3,Sweden_p6,Sweden_p2,Sweden_p7,Sweden_p3
545,Japan,Sweden,1.979733466,5,3,Japan_p5,Japan_p3,Japan_p8,Japan_p6,Sweden_p3,Sweden_p8,Sweden_p2,Sweden_p5
545,Japan,Sweden,1.110478201,0,1,Japan_p9,Japan_p3,Japan_p12,Japan_p4,Sweden_p12,Sweden_p11,Sweden_p3,Sweden_p5
546,Japan,Brazil,3.654695356,7,5,Japan_p11,Japan_p3,Japan_p7,Japan_p4,Brazil_p9,Brazil_p10,Brazil_p4,Brazil_p6
546,Japan,Brazil,3.82119357,11,4,Japan_p2,Japan_p1,Japan_p5,Japan_p8,Brazil_p3,Brazil_p5,Brazil_p8,Brazil_p10
546,Japan,Brazil,1.789593148,3,4,Japan_p10,Japan_p6,Japan_p4,Japan_p5,Brazil_p10,Brazil_p1,Brazil_p9,Brazil_p5
546,Japan,Brazil,0.8611722231,2,2,Japan_p3,Japan_p10,Japan_p6,Japan_p1,Brazil_p9,Brazil_p4,Brazil_p7,Brazil_p1
546,Japan,Brazil,1.363868699,0,0,Japan_p10,Japan_p11,Japan_p7,Japan_p4,Brazil_p7,Brazil_p12,Brazil_p6,Brazil_p4
546,Japan,Brazil,3.716608812,8,6,Japan_p1,Japan_p5,Japan_p7,Japan_p12,Brazil_p7,Brazil_p2,Brazil_p1,Brazil_p8
546,Japan,Brazil,3.048513193,1,5,Japan_p5,Japan_p4,Japan_p9,Japan_p10,Brazil_p10,Brazil_p6,Brazil_p4,Brazil_p8
546,Japan,Brazil,1.727115688,5,2,Japan_p7,Japan_p3,Japan_p8,Japan_p12,Brazil_p2,Brazil_p8,Brazil_p7,Brazil_p5
546,Japan,Brazil,1.446265263,3,2,Japan_p1,Japan_p7,Japan_p9,Japan_p3,Brazil_p12,Brazil_p9,Brazil_p10,Brazil_p4
546,Japan,Brazil,1.998975999,4,2,Japan_p7,Japan_p3,Japan_p1,Japan_p9,Brazil_p2,Brazil_p12,Brazil_p4,Brazil_p8
546,Japan,Brazil,4.12453786,9,6,Japan_p4,Japan_p9,Japan_p12,Japan_p1,Brazil_p3,Brazil_p2,Brazil_p11,Brazil_p1
546,Japan,Brazil,1.616358121,3,2,Japan_p8,Japan_p7,Japan_p12,Japan_p10,Brazil_p7,Brazil_p6,Brazil_p11,Brazil_p2
546,Japan,Brazil,2.831102069,0,6,Japan_p3,Japan_p1,Japan_p10,Japan_p11,Brazil_p2,Brazil_p1,Brazil_p3,Brazil_p8
547,Japan,Columbia,1.816846308,4,1,Japan_p4,Japan_p1,Japan_p9,Japan_p2,Columbia_p9,Columbia_p3,Columbia_p7,Columbia_p10
547,Japan,Columbia,2.940175654,3,6,Japan_p6,Japan_p1,Japan_p3,Japan_p7,Columbia_p5,Columbia_p11,Columbia_p3,Columbia_p7
547,Japan,Columbia,1.884275881,5,2,Japan_p8,Japan_p2,Japan_p1,Japan_p12,Columbia_p10,Columbia_p3,Columbia_p7,Columbia_p9
547,Japan,Columbia,4.969839989,9,5,Japan_p3,Japan_p5,Japan_p7,Japan_p10,Columbia_p11,Columbia_p3,Columbia_p2,Columbia_p4
547,Japan,Columbia,6.111398283,11,7,Japan_p7,Japan_p11,Japan_p5,Japan_p4,Columbia_p5,Columbia_p2,Columbia_p1,Columbia_p10
547,Japan,Columbia,3.090096004,3,2,Japan_p8,Japan_p1,Japan_p7,Japan_p6,Columbia_p9,Columbia_p10,Columbia_p4,Columbia_p11
547,Japan,Columbia,4.054662691,4,5,Japan_p2,Japan_p10,Japan_p7,Japan_p4,Columbia_p1,Columbia_p12,Columbia_p2,Columbia_p5
547,Japan,Columbia,1.704400371,8,3,Japan_p2,Japan_p1,Japan_p8,Japan_p7,Columbia_p6,Columbia_p7,Columbia_p2,Columbia_p8
547,Japan,Columbia,3.110444136,3,5,Japan_p8,Japan_p9,Japan_p4,Japan_p3,Columbia_p12,Columbia_p11,Columbia_p4,Columbia_p9
547,Japan,Columbia,2.317860684,7,1,Japan_p2,Japan_p12,Japan_p1,Japan_p4,Columbia_p2,Columbia_p8,Columbia_p10,Columbia_p7
548,Japan,Poland,3.821847151,8,3,Japan_p4,Japan_p7,Japan_p11,Japan_p8,Poland_p12,Poland_p11,Poland_p6,Poland_p2
548,Japan,Poland,2.333510793,2,4,Japan_p4,Japan_p9,Japan_p3,Japan_p10,Poland_p9,Poland_p2,Poland_p8,Poland_p4
548,Japan,Poland,6.41012936,12,5,Japan_p3,Japan_p8,Japan_p11,Japan_p4,Poland_p10,Poland_p7,Poland_p9,Poland_p4
548,Japan,Poland,3.357344385,5,2,Japan_p6,Japan_p2,Japan_p4,Japan_p1,Poland_p9,Poland_p12,Poland_p10,Poland_p8
548,Japan,Poland,3.742022844,5,10,Japan_p5,Japan_p1,Japan_p4,Japan_p9,Poland_p5,Poland_p12,Poland_p9,Poland_p6
548,Japan,Poland,2.232921001,3,6,Japan_p6,Japan_p10,Japan_p4,Japan_p12,Poland_p2,Poland_p1,Poland_p4,Poland_p6
548,Japan,Poland,2.409750041,10,2,Japan_p12,Japan_p10,Japan_p3,Japan_p5,Poland_p10,Poland_p11,Poland_p5,Poland_p8
548,Japan,Poland,1.900209564,5,2,Japan_p9,Japan_p4,Japan_p12,Japan_p8,Poland_p6,Poland_p1,Poland_p4,Poland_p7
548,Japan,Poland,5.416821182,7,7,Japan_p2,Japan_p4,Japan_p3,Japan_p12,Poland_p11,Poland_p6,Poland_p10,Poland_p2
548,Japan,Poland,0.2939090424,0,0,Japan_p4,Japan_p8,Japan_p11,Japan_p7,Poland_p8,Poland_p1,Poland_p6,Poland_p2
548,Japan,Poland,0.08153463604,0,0,Japan_p7,Japan_p4,Japan_p11,Japan_p1,Poland_p10,Poland_p9,Poland_p1,Poland_p6
549,Japan,Argentina,3.233845594,7,1,Japan_p12,Japan_p6,Japan_p3,Japan_p4,Argentina_p5,Argentina_p12,Argentina_p4,Argentina_p7
549,Japan,Argentina,3.671834059,7,3,Japan_p6,Japan_p2,Japan_p10,Japan_p4,Argentina_p6,Argentina_p12,Argentina_p3,Argentina_p11
549,Japan,Argentina,0.09766799426,0,0,Japan_p1,Japan_p2,Japan_p8,Japan_p7,Argentina_p1,Argentina_p7,Argentina_p4,Argentina_p8
549,Japan,Argentina,0.810114803,3,1,Japan_p10,Japan_p7,Japan_p4,Japan_p2,Argentina_p8,Argentina_p10,Argentina_p7,Argentina_p3
549,Japan,Argentina,2.643870486,1,4,Japan_p3,Japan_p5,Japan_p2,Japan_p1,Argentina_p3,Argentina_p4,Argentina_p8,Argentina_p11
549,Japan,Argentina,3.510255737,3,2,Japan_p3,Japan_p10,Japan_p2,Japan_p7,Argentina_p6,Argentina_p9,Argentina_p10,Argentina_p2
549,Japan,Argentina,3.424487721,8,1,Japan_p5,Japan_p1,Japan_p7,Japan_p12,Argentina_p10,Argentina_p2,Argentina_p6,Argentina_p3
549,Japan,Argentina,3.141158839,8,0,Japan_p9,Japan_p3,Japan_p5,Japan_p1,Argentina_p11,Argentina_p4,Argentina_p12,Argentina_p1
549,Japan,Argentina,1.363143987,2,0,Japan_p7,Japan_p5,Japan_p8,Japan_p3,Argentina_p3,Argentina_p4,Argentina_p7,Argentina_p5
549,Japan,Argentina,0.654300476,1,0,Japan_p8,Japan_p6,Japan_p7,Japan_p10,Argentina_p2,Argentina_p6,Argentina_p8,Argentina_p10
549,Japan,Argentina,5.127220314,16,2,Japan_p6,Japan_p1,Japan_p10,Japan_p8,Argentina_p2,Argentina_p10,Argentina_p5,Argentina_p4
549,Japan,Argentina,2.16829204,6,1,Japan_p4,Japan_p12,Japan_p6,Japan_p7,Argentina_p4,Argentina_p9,Argentina_p5,Argentina_p6
549,Japan,Argentina,2.15380795,6,2,Japan_p3,Japan_p8,Japan_p1,Japan_p2,Argentina_p12,Argentina_p10,Argentina_p11,Argentina_p3
550,Japan,Chile,1.113703059,2,0,Japan_p3,Japan_p8,Japan_p7,Japan_p2,Chile_p7,Chile_p8,Chile_p4,Chile_p1
550,Japan,Chile,1.78308545,2,3,Japan_p5,Japan_p8,Japan_p4,Japan_p2,Chile_p8,Chile_p6,Chile_p9,Chile_p7
550,Japan,Chile,5.230837527,7,4,Japan_p3,Japan_p9,Japan_p1,Japan_p10,Chile_p6,Chile_p1,Chile_p5,Chile_p8
550,Japan,Chile,2.950144578,11,5,Japan_p1,Japan_p3,Japan_p8,Japan_p2,Chile_p2,Chile_p1,Chile_p10,Chile_p4
550,Japan,Chile,4.35151807,4,14,Japan_p4,Japan_p5,Japan_p2,Japan_p10,Chile_p9,Chile_p12,Chile_p4,Chile_p6
550,Japan,Chile,6.025352039,11,13,Japan_p10,Japan_p4,Japan_p2,Japan_p12,Chile_p2,Chile_p9,Chile_p12,Chile_p4
550,Japan,Chile,5.052686101,11,4,Japan_p7,Japan_p9,Japan_p1,Japan_p10,Chile_p1,Chile_p8,Chile_p5,Chile_p6
550,Japan,Chile,3.262862888,7,6,Japan_p2,Japan_p1,Japan_p5,Japan_p7,Chile_p2,Chile_p3,Chile_p4,Chile_p11
550,Japan,Chile,2.229810288,6,0,Japan_p1,Japan_p8,Japan_p6,Japan_p3,Chile_p10,Chile_p6,Chile_p9,Chile_p2
551,Great.Britain,USA,4.909109768,6,6,Great.Britain_p4,Great.Britain_p10,Great.Britain_p3,Great.Britain_p11,USA_p9,USA_p2,USA_p10,USA_p12
551,Great.Britain,USA,3.233775937,5,6,Great.Britain_p5,Great.Britain_p1,Great.Britain_p10,Great.Britain_p9,USA_p11,USA_p6,USA_p9,USA_p2
551,Great.Britain,USA,3.401330076,4,5,Great.Britain_p5,Great.Britain_p1,Great.Britain_p10,Great.Britain_p8,USA_p6,USA_p3,USA_p8,USA_p9
551,Great.Britain,USA,1.576138329,3,2,Great.Britain_p2,Great.Britain_p11,Great.Britain_p5,Great.Britain_p10,USA_p8,USA_p5,USA_p2,USA_p4
551,Great.Britain,USA,5.151717934,8,4,Great.Britain_p8,Great.Britain_p12,Great.Britain_p2,Great.Britain_p10,USA_p1,USA_p12,USA_p6,USA_p10
551,Great.Britain,USA,1.637641401,4,4,Great.Britain_p7,Great.Britain_p6,Great.Britain_p3,Great.Britain_p12,USA_p2,USA_p4,USA_p12,USA_p10
551,Great.Britain,USA,1.387590891,4,2,Great.Britain_p11,Great.Britain_p5,Great.Britain_p2,Great.Britain_p10,USA_p2,USA_p4,USA_p8,USA_p5
551,Great.Britain,USA,1.89904558,2,3,Great.Britain_p12,Great.Britain_p11,Great.Britain_p6,Great.Britain_p4,USA_p7,USA_p6,USA_p5,USA_p12
551,Great.Britain,USA,1.009569999,3,1,Great.Britain_p11,Great.Britain_p2,Great.Britain_p12,Great.Britain_p1,USA_p9,USA_p5,USA_p11,USA_p6
551,Great.Britain,USA,5.071843733,10,4,Great.Britain_p3,Great.Britain_p9,Great.Britain_p4,Great.Britain_p10,USA_p6,USA_p10,USA_p8,USA_p12
551,Great.Britain,USA,2.722236353,6,6,Great.Britain_p4,Great.Britain_p11,Great.Britain_p5,Great.Britain_p9,USA_p6,USA_p5,USA_p7,USA_p1
552,Great.Britain,Japan,3.303788938,4,5,Great.Britain_p10,Great.Britain_p7,Great.Britain_p1,Great.Britain_p5,Japan_p1,Japan_p5,Japan_p4,Japan_p9
552,Great.Britain,Japan,1.40632214,3,7,Great.Britain_p6,Great.Britain_p8,Great.Britain_p5,Great.Britain_p12,Japan_p5,Japan_p12,Japan_p4,Japan_p2
552,Great.Britain,Japan,6.016002104,11,12,Great.Britain_p1,Great.Britain_p12,Great.Britain_p3,Great.Britain_p2,Japan_p3,Japan_p9,Japan_p5,Japan_p1
552,Great.Britain,Japan,0.9593823262,0,1,Great.Britain_p8,Great.Britain_p7,Great.Britain_p12,Great.Britain_p9,Japan_p10,Japan_p7,Japan_p1,Japan_p12
552,Great.Britain,Japan,4.475573084,7,5,Great.Britain_p5,Great.Britain_p9,Great.Britain_p11,Great.Britain_p3,Japan_p2,Japan_p1,Japan_p6,Japan_p4
552,Great.Britain,Japan,1.31502516,2,3,Great.Britain_p1,Great.Britain_p8,Great.Britain_p12,Great.Britain_p3,Japan_p6,Japan_p10,Japan_p7,Japan_p3
552,Great.Britain,Japan,0.6937641447,0,0,Great.Britain_p10,Great.Britain_p11,Great.Britain_p4,Great.Britain_p7,Japan_p8,Japan_p1,Japan_p6,Japan_p10
552,Great.Britain,Japan,4.90034543,6,12,Great.Britain_p2,Great.Britain_p12,Great.Britain_p1,Great.Britain_p11,Japan_p8,Japan_p2,Japan_p1,Japan_p12
552,Great.Britain,Japan,0.5546693353,0,0,Great.Britain_p5,Great.Britain_p1,Great.Britain_p6,Great.Britain_p12,Japan_p4,Japan_p6,Japan_p9,Japan_p1
552,Great.Britain,Japan,3.71537294,2,7,Great.Britain_p8,Great.Britain_p5,Great.Britain_p6,Great.Britain_p12,Japan_p10,Japan_p4,Japan_p6,Japan_p7
552,Great.Britain,Japan,2.275685529,2,3,Great.Britain_p6,Great.Britain_p11,Great.Britain_p12,Great.Britain_p4,Japan_p9,Japan_p4,Japan_p5,Japan_p7
552,Great.Britain,Japan,2.38406887,3,4,Great.Britain_p2,Great.Britain_p7,Great.Britain_p12,Great.Britain_p3,Japan_p1,Japan_p4,Japan_p12,Japan_p9
553,Great.Britain,Canada,4.027528448,5,7,Great.Britain_p11,Great.Britain_p9,Great.Britain_p8,Great.Britain_p12,Canada_p5,Canada_p2,Canada_p3,Canada_p4
553,Great.Britain,Canada,5.62514204,4,9,Great.Britain_p5,Great.Britain_p4,Great.Britain_p7,Great.Britain_p11,Canada_p12,Canada_p8,Canada_p10,Canada_p1
553,Great.Britain,Canada,1.697661521,1,1,Great.Britain_p9,Great.Britain_p5,Great.Britain_p10,Great.Britain_p2,Canada_p10,Canada_p3,Canada_p1,Canada_p6
553,Great.Britain,Canada,3.515358517,10,4,Great.Britain_p10,Great.Britain_p5,Great.Britain_p7,Great.Britain_p3,Canada_p4,Canada_p10,Canada_p11,Canada_p9
553,Great.Britain,Canada,2.179158728,1,2,Great.Britain_p4,Great.Britain_p3,Great.Britain_p10,Great.Britain_p11,Canada_p11,Canada_p3,Canada_p9,Canada_p12
553,Great.Britain,Canada,0.6706382563,2,2,Great.Britain_p4,Great.Britain_p6,Great.Britain_p12,Great.Britain_p3,Canada_p10,Canada_p8,Canada_p1,Canada_p12
553,Great.Britain,Canada,4.200956515,5,7,Great.Britain_p8,Great.Britain_p12,Great.Britain_p7,Great.Britain_p5,Canada_p10,Canada_p8,Canada_p6,Canada_p4
553,Great.Britain,Canada,2.872786502,2,3,Great.Britain_p8,Great.Britain_p10,Great.Britain_p5,Great.Britain_p11,Canada_p6,Canada_p10,Canada_p4,Canada_p5
553,Great.Britain,Canada,0.8611394312,0,3,Great.Britain_p10,Great.Britain_p8,Great.Britain_p5,Great.Britain_p7,Canada_p6,Canada_p4,Canada_p12,Canada_p7
553,Great.Britain,Canada,1.156495771,1,0,Great.Britain_p11,Great.Britain_p1,Great.Britain_p9,Great.Britain_p10,Canada_p3,Canada_p8,Canada_p12,Canada_p10
553,Great.Britain,Canada,2.849443656,2,7,Great.Britain_p11,Great.Britain_p12,Great.Britain_p9,Great.Britain_p6,Canada_p2,Canada_p3,Canada_p4,Canada_p7
553,Great.Britain,Canada,1.875413618,6,3,Great.Britain_p5,Great.Britain_p12,Great.Britain_p7,Great.Britain_p8,Canada_p7,Canada_p10,Canada_p3,Canada_p4
553,Great.Britain,Canada,0.4682769968,1,0,Great.Britain_p4,Great.Britain_p10,Great.Britain_p3,Great.Britain_p7,Canada_p12,Canada_p4,Canada_p8,Canada_p3
554,Great.Britain,France,2.129147618,4,1,Great.Britain_p11,Great.Britain_p5,Great.Britain_p3,Great.Britain_p4,France_p2,France_p3,France_p5,France_p12
554,Great.Britain,France,2.687218212,5,6,Great.Britain_p5,Great.Britain_p8,Great.Britain_p10,Great.Britain_p1,France_p1,France_p7,France_p11,France_p8
554,Great.Britain,France,4.647146808,7,5,Great.Britain_p8,Great.Britain_p1,Great.Britain_p12,Great.Britain_p7,France_p10,France_p6,France_p1,France_p4
554,Great.Britain,France,3.992949719,6,11,Great.Britain_p4,Great.Britain_p2,Great.Britain_p5,Great.Britain_p12,France_p11,France_p1,France_p5,France_p6
554,Great.Britain,France,1.265688742,1,2,Great.Britain_p1,Great.Britain_p9,Great.Britain_p4,Great.Britain_p10,France_p4,France_p12,France_p8,France_p2
554,Great.Britain,France,0.9396333455,2,0,Great.Britain_p11,Great.Britain_p4,Great.Britain_p12,Great.Britain_p6,France_p11,France_p7,France_p12,France_p1
554,Great.Britain,France,4.483227738,9,4,Great.Britain_p10,Great.Britain_p7,Great.Britain_p11,Great.Britain_p3,France_p8,France_p2,France_p4,France_p3
554,Great.Britain,France,4.310435436,10,4,Great.Britain_p8,Great.Britain_p12,Great.Britain_p6,Great.Britain_p11,France_p9,France_p4,France_p7,France_p1
554,Great.Britain,France,2.243312729,11,3,Great.Britain_p7,Great.Britain_p2,Great.Britain_p12,Great.Britain_p11,France_p4,France_p2,France_p3,France_p7
554,Great.Britain,France,5.301239652,7,4,Great.Britain_p5,Great.Britain_p1,Great.Britain_p3,Great.Britain_p4,France_p5,France_p4,France_p12,France_p9
555,Great.Britain,Denmark,4.300593134,7,5,Great.Britain_p10,Great.Britain_p12,Great.Britain_p2,Great.Britain_p6,Denmark_p1,Denmark_p11,Denmark_p6,Denmark_p3
555,Great.Britain,Denmark,2.504358344,5,4,Great.Britain_p3,Great.Britain_p8,Great.Britain_p10,Great.Britain_p9,Denmark_p9,Denmark_p3,Denmark_p10,Denmark_p6
555,Great.Britain,Denmark,1.798380561,4,1,Great.Britain_p10,Great.Britain_p11,Great.Britain_p3,Great.Britain_p8,Denmark_p5,Denmark_p3,Denmark_p7,Denmark_p9
555,Great.Britain,Denmark,5.411325838,8,6,Great.Britain_p9,Great.Britain_p10,Great.Britain_p4,Great.Britain_p1,Denmark_p6,Denmark_p3,Denmark_p7,Denmark_p5
555,Great.Britain,Denmark,3.186660401,3,3,Great.Britain_p10,Great.Britain_p11,Great.Britain_p5,Great.Britain_p2,Denmark_p5,Denmark_p12,Denmark_p4,Denmark_p7
555,Great.Britain,Denmark,3.298357559,9,5,Great.Britain_p4,Great.Britain_p11,Great.Britain_p7,Great.Britain_p10,Denmark_p1,Denmark_p2,Denmark_p12,Denmark_p11
555,Great.Britain,Denmark,2.103392859,6,4,Great.Britain_p12,Great.Britain_p4,Great.Britain_p8,Great.Britain_p7,Denmark_p10,Denmark_p6,Denmark_p5,Denmark_p9
555,Great.Britain,Denmark,8,20,15,Great.Britain_p8,Great.Britain_p7,Great.Britain_p12,Great.Britain_p1,Denmark_p11,Denmark_p1,Denmark_p12,Denmark_p9
555,Great.Britain,Denmark,1.396931303,0,4,Great.Britain_p7,Great.Britain_p10,Great.Britain_p1,Great.Britain_p11,Denmark_p8,Denmark_p2,Denmark_p9,Denmark_p1
556,Great.Britain,Sweden,2.22404084,5,5,Great.Britain_p10,Great.Britain_p8,Great.Britain_p9,Great.Britain_p4,Sweden_p1,Sweden_p7,Sweden_p12,Sweden_p6
556,Great.Britain,Sweden,3.166306928,8,7,Great.Britain_p3,Great.Britain_p12,Great.Britain_p1,Great.Britain_p6,Sweden_p11,Sweden_p6,Sweden_p7,Sweden_p10
556,Great.Britain,Sweden,4.390847144,14,6,Great.Britain_p7,Great.Britain_p8,Great.Britain_p11,Great.Britain_p12,Sweden_p8,Sweden_p5,Sweden_p12,Sweden_p6
556,Great.Britain,Sweden,6.911842546,8,14,Great.Britain_p1,Great.Britain_p10,Great.Britain_p3,Great.Britain_p11,Sweden_p10,Sweden_p9,Sweden_p2,Sweden_p5
556,Great.Britain,Sweden,2.426121826,8,3,Great.Britain_p5,Great.Britain_p11,Great.Britain_p7,Great.Britain_p3,Sweden_p3,Sweden_p7,Sweden_p1,Sweden_p10
556,Great.Britain,Sweden,1.360475631,2,1,Great.Britain_p5,Great.Britain_p1,Great.Britain_p12,Great.Britain_p8,Sweden_p11,Sweden_p9,Sweden_p5,Sweden_p7
556,Great.Britain,Sweden,1.618920903,0,3,Great.Britain_p8,Great.Britain_p4,Great.Britain_p12,Great.Britain_p1,Sweden_p2,Sweden_p4,Sweden_p3,Sweden_p5
556,Great.Britain,Sweden,1.551676544,4,1,Great.Britain_p8,Great.Britain_p10,Great.Britain_p4,Great.Britain_p5,Sweden_p6,Sweden_p1,Sweden_p7,Sweden_p10
556,Great.Britain,Sweden,6.419066446,11,12,Great.Britain_p1,Great.Britain_p12,Great.Britain_p3,Great.Britain_p7,Sweden_p7,Sweden_p10,Sweden_p12,Sweden_p1
556,Great.Britain,Sweden,1.930701192,6,2,Great.Britain_p3,Great.Britain_p9,Great.Britain_p12,Great.Britain_p8,Sweden_p5,Sweden_p3,Sweden_p12,Sweden_p9
557,Great.Britain,Brazil,8,10,10,Great.Britain_p10,Great.Britain_p3,Great.Britain_p6,Great.Britain_p9,Brazil_p11,Brazil_p4,Brazil_p1,Brazil_p7
557,Great.Britain,Brazil,3.797243665,7,5,Great.Britain_p8,Great.Britain_p10,Great.Britain_p5,Great.Britain_p9,Brazil_p4,Brazil_p7,Brazil_p10,Brazil_p11
557,Great.Britain,Brazil,2.57630665,3,3,Great.Britain_p4,Great.Britain_p12,Great.Britain_p6,Great.Britain_p7,Brazil_p2,Brazil_p1,Brazil_p6,Brazil_p8
557,Great.Britain,Brazil,1.85934847,3,0,Great.Britain_p9,Great.Britain_p6,Great.Britain_p11,Great.Britain_p12,Brazil_p3,Brazil_p11,Brazil_p2,Brazil_p1
557,Great.Britain,Brazil,1.467509894,3,1,Great.Britain_p12,Great.Britain_p5,Great.Britain_p9,Great.Britain_p2,Brazil_p3,Brazil_p10,Brazil_p2,Brazil_p9
557,Great.Britain,Brazil,2.68878132,8,2,Great.Britain_p3,Great.Britain_p8,Great.Britain_p10,Great.Britain_p4,Brazil_p8,Brazil_p2,Brazil_p7,Brazil_p6
557,Great.Britain,Brazil,1.984864281,4,6,Great.Britain_p10,Great.Britain_p6,Great.Britain_p11,Great.Britain_p9,Brazil_p1,Brazil_p8,Brazil_p4,Brazil_p3
557,Great.Britain,Brazil,2.731045202,6,4,Great.Britain_p4,Great.Britain_p8,Great.Britain_p9,Great.Britain_p10,Brazil_p8,Brazil_p10,Brazil_p6,Brazil_p5
557,Great.Britain,Brazil,0.7976557463,1,1,Great.Britain_p3,Great.Britain_p4,Great.Britain_p1,Great.Britain_p5,Brazil_p12,Brazil_p10,Brazil_p7,Brazil_p1
557,Great.Britain,Brazil,5.365012276,4,7,Great.Britain_p5,Great.Britain_p1,Great.Britain_p8,Great.Britain_p12,Brazil_p2,Brazil_p6,Brazil_p7,Brazil_p8
557,Great.Britain,Brazil,0.7322324949,1,0,Great.Britain_p4,Great.Britain_p1,Great.Britain_p11,Great.Britain_p10,Brazil_p7,Brazil_p9,Brazil_p4,Brazil_p5
558,Great.Britain,Columbia,3.610792007,5,0,Great.Britain_p12,Great.Britain_p1,Great.Britain_p9,Great.Britain_p6,Columbia_p2,Columbia_p12,Columbia_p11,Columbia_p3
558,Great.Britain,Columbia,3.298947521,3,5,Great.Britain_p4,Great.Britain_p5,Great.Britain_p10,Great.Britain_p8,Columbia_p8,Columbia_p10,Columbia_p9,Columbia_p12
558,Great.Britain,Columbia,2.612040596,1,5,Great.Britain_p7,Great.Britain_p5,Great.Britain_p8,Great.Britain_p12,Columbia_p8,Columbia_p1,Columbia_p9,Columbia_p7
558,Great.Britain,Columbia,1.116606575,1,3,Great.Britain_p4,Great.Britain_p3,Great.Britain_p8,Great.Britain_p12,Columbia_p3,Columbia_p12,Columbia_p10,Columbia_p9
558,Great.Britain,Columbia,1.329298589,2,2,Great.Britain_p3,Great.Britain_p2,Great.Britain_p5,Great.Britain_p12,Columbia_p7,Columbia_p12,Columbia_p3,Columbia_p5
558,Great.Britain,Columbia,4.572898195,2,5,Great.Britain_p1,Great.Britain_p5,Great.Britain_p7,Great.Britain_p10,Columbia_p12,Columbia_p9,Columbia_p1,Columbia_p2
558,Great.Britain,Columbia,6.120335091,18,2,Great.Britain_p4,Great.Britain_p11,Great.Britain_p10,Great.Britain_p7,Columbia_p12,Columbia_p7,Columbia_p10,Columbia_p2
558,Great.Britain,Columbia,3.200774522,9,4,Great.Britain_p7,Great.Britain_p9,Great.Britain_p10,Great.Britain_p4,Columbia_p10,Columbia_p7,Columbia_p4,Columbia_p9
558,Great.Britain,Columbia,1.129506194,2,3,Great.Britain_p4,Great.Britain_p7,Great.Britain_p8,Great.Britain_p12,Columbia_p11,Columbia_p7,Columbia_p3,Columbia_p9
558,Great.Britain,Columbia,4.32961431,4,7,Great.Britain_p11,Great.Britain_p10,Great.Britain_p9,Great.Britain_p6,Columbia_p7,Columbia_p3,Columbia_p5,Columbia_p12
558,Great.Britain,Columbia,0.679186401,1,0,Great.Britain_p4,Great.Britain_p12,Great.Britain_p6,Great.Britain_p11,Columbia_p12,Columbia_p8,Columbia_p2,Columbia_p4
559,Great.Britain,Poland,2.433843488,3,2,Great.Britain_p12,Great.Britain_p2,Great.Britain_p9,Great.Britain_p3,Poland_p8,Poland_p7,Poland_p6,Poland_p3
559,Great.Britain,Poland,5.355333184,11,8,Great.Britain_p3,Great.Britain_p7,Great.Britain_p8,Great.Britain_p12,Poland_p6,Poland_p7,Poland_p9,Poland_p8
559,Great.Britain,Poland,2.716722863,4,4,Great.Britain_p8,Great.Britain_p3,Great.Britain_p10,Great.Britain_p9,Poland_p2,Poland_p12,Poland_p7,Poland_p6
559,Great.Britain,Poland,3.06682235,3,4,Great.Britain_p11,Great.Britain_p6,Great.Britain_p7,Great.Britain_p12,Poland_p12,Poland_p8,Poland_p11,Poland_p1
559,Great.Britain,Poland,1.79979223,4,1,Great.Britain_p5,Great.Britain_p10,Great.Britain_p3,Great.Britain_p2,Poland_p6,Poland_p4,Poland_p1,Poland_p2
559,Great.Britain,Poland,4.031400631,10,7,Great.Britain_p4,Great.Britain_p2,Great.Britain_p3,Great.Britain_p12,Poland_p7,Poland_p4,Poland_p2,Poland_p12
559,Great.Britain,Poland,1.854221973,0,0,Great.Britain_p7,Great.Britain_p4,Great.Britain_p12,Great.Britain_p2,Poland_p8,Poland_p5,Poland_p1,Poland_p6
559,Great.Britain,Poland,2.65237712,3,4,Great.Britain_p9,Great.Britain_p5,Great.Britain_p1,Great.Britain_p3,Poland_p6,Poland_p7,Poland_p8,Poland_p3
559,Great.Britain,Poland,2.976563841,3,6,Great.Britain_p2,Great.Britain_p1,Great.Britain_p12,Great.Britain_p5,Poland_p3,Poland_p1,Poland_p8,Poland_p12
559,Great.Britain,Poland,0.3331503127,0,0,Great.Britain_p12,Great.Britain_p9,Great.Britain_p6,Great.Britain_p3,Poland_p4,Poland_p5,Poland_p1,Poland_p12
