CreditPolicy,Purpose,IntRate,Installment,Dti,Fico,DaysWithCrLine,RevolBal,RevolUtil,InqLast6mths,Delinq2yrs,PubRec,NotFullyPaid,AnnualInc
0,all_other,0.1217,99.89,14.85,662,2820.0,0,0.0,31,0,1,0,27227.99987562682
0,all_other,0.0901,318.05,5.0,722,2009.0416670000002,4698,27.6,4,0,0,0,24000.000016078007
0,all_other,0.128,167.99,27.6,712,5580.041667,16513,30.9,6,1,0,1,48000.000005278656
0,debt_consolidation,0.1533,383.1,18.52,647,1110.0,4021,72.3,3,0,0,1,29999.999980671204
0,debt_consolidation,0.1343,339.02,4.78,657,3720.041667,7455,93.2,1,2,0,0,89796.00001182091
0,debt_consolidation,0.1059,390.54,6.36,687,517.0416667,1069,42.8,1,0,0,0,43199.9998171689
0,credit_card,0.1438,97.08,28.68,692,4709.0,21290,78.0,1,0,0,0,39999.99987615706
0,all_other,0.1407,20.53,20.54,642,2369.041667,14670,79.3,3,0,0,0,31199.999881515687
0,small_business,0.0996,806.22,0.0,727,3150.041667,0,0.0,6,1,0,0,86000.00040973457
0,debt_consolidation,0.0964,188.58,16.13,707,502.04166669999995,466,46.6,0,0,0,1,18000.000002190576
0,all_other,0.1186,198.89,4.54,667,930.0416667000002,6232,60.5,0,0,0,0,36999.99993982461
0,small_business,0.1122,328.43,0.94,697,390.0,179,17.9,3,0,0,1,42000.00011484885
0,debt_consolidation,0.0996,25.8,0.0,682,480.04166669999995,0,0.0,1,0,0,0,5999.99999873885
0,all_other,0.1565,524.77,8.73,652,4229.041667,3193,59.1,3,2,0,1,72000.00014413026
0,home_improvement,0.128,100.8,5.2,647,1200.041667,11587,67.0,11,0,0,0,48000.000005278656
0,debt_consolidation,0.1786,72.17,28.73,647,4709.0,6076,79.9,6,1,0,0,44400.00007013795
0,debt_consolidation,0.128,503.97,17.87,672,6989.041667,275925,84.8,0,1,0,0,275999.9987029968
0,debt_consolidation,0.1312,337.52,20.06,672,6989.041667,275925,84.8,0,1,0,0,275999.9987029968
0,major_purchase,0.1028,518.39,0.62,712,630.0,1539,10.3,1,0,0,0,79999.99970751854
0,all_other,0.1059,78.11,5.7,672,3150.041667,3613,103.2,1,1,0,0,22751.999940777307
0,all_other,0.128,100.8,3.42,647,3330.0,296,74.0,3,0,1,0,74999.99981111639
0,all_other,0.1091,326.97,2.46,682,2609.041667,1999,99.9,3,0,0,0,28800.000111627716
0,debt_consolidation,0.1438,412.35,19.49,657,2340.041667,5191,48.1,14,0,0,1,81599.99992230057
0,debt_consolidation,0.1565,524.77,11.54,652,1920.0416670000002,9603,96.5,5,0,0,0,52000.000126694686
0,debt_consolidation,0.1059,237.58,12.54,682,2370.041667,1367,6.9,9,0,0,1,65000.000072944706
0,all_other,0.1438,46.39,21.34,642,5880.0,25254,53.1,24,0,0,0,59999.99992774572
0,small_business,0.1122,591.18,11.61,692,1470.0,921,14.6,16,0,0,0,213999.9991431466
0,all_other,0.1091,19.62,11.68,692,480.04166669999995,441,73.5,0,0,0,0,14999.999998734802
0,educational,0.1154,49.5,11.1,662,1049.0,0,0.0,2,0,0,0,8000.000002704212
0,credit_card,0.0996,515.98,16.29,717,2640.041667,28095,32.8,7,0,0,0,79999.99970751854
0,educational,0.0933,31.96,0.92,692,360.0,362,25.9,0,0,0,0,19500.00000873914
0,debt_consolidation,0.1312,270.02,11.32,657,1410.0,3919,37.7,15,0,0,0,26400.000022851636
0,credit_card,0.1059,390.54,11.78,692,1470.0,921,14.6,16,0,0,0,213999.9991431466
0,home_improvement,0.1786,902.06,17.64,657,4230.041667,44827,80.4,14,0,0,1,349999.9987870416
0,debt_consolidation,0.1438,515.44,26.53,697,2310.041667,13764,75.2,5,0,0,0,36000.00009222308
0,debt_consolidation,0.147,276.15,18.52,647,3699.0,20383,67.9,2,0,0,0,52800.00001613818
0,educational,0.1375,495.52,19.1,662,6660.041667,26710,102.7,3,0,0,0,84000.00018266219
0,small_business,0.1754,748.08,14.71,652,5099.0,4668,55.6,2,1,0,1,68999.99975302159
0,all_other,0.1343,27.13,0.0,637,540.0416667000001,0,0.0,2,0,0,1,26000.000077905912
0,debt_consolidation,0.1501,277.37,28.43,697,4079.041667,38057,96.8,3,0,0,0,54999.99976819655
0,all_other,0.1659,106.35,17.1,632,1199.041667,7587,97.3,0,0,0,1,12000.000002758341
0,credit_card,0.1122,472.94,15.0,687,1950.0416670000002,11220,72.4,4,0,0,0,90000.00006188375
0,debt_consolidation,0.1565,349.85,29.41,692,3450.041667,10565,56.8,2,0,0,0,26400.000022851636
0,all_other,0.1312,202.52,6.95,652,3510.041667,1189,79.3,0,0,0,0,104000.00019515492
0,all_other,0.1122,229.91,21.97,692,6629.041667,7258,42.7,7,0,0,1,108000.00042051342
0,all_other,0.1154,527.93,6.23,682,5250.041667,16161,78.1,4,0,0,1,168000.00027125332
0,all_other,0.1407,342.12,25.91,697,3839.041667,14554,52.0,3,0,0,0,46080.00021336089
0,debt_consolidation,0.1628,564.73,7.96,652,3929.0,13614,70.9,3,0,0,0,55199.99987496168
0,all_other,0.1249,83.63,16.19,657,5070.0,16027,64.6,5,0,0,0,94999.99994464558
0,all_other,0.0996,54.02,17.33,687,540.0416667000001,2469,29.7,1,0,0,1,7199.999999970146
0,small_business,0.1312,810.05,25.08,757,9182.041667,53461,50.8,0,0,0,0,59999.99992774572
0,all_other,0.0901,254.44,8.3,717,870.0416667000002,0,0.0,1,0,0,0,48000.000005278656
0,educational,0.1501,495.79,12.76,657,3270.0,5830,64.1,1,0,0,1,29999.999980671204
0,small_business,0.0964,240.74,15.72,712,4950.041667,3943,43.8,4,0,0,1,72000.00014413026
0,debt_consolidation,0.1691,154.9,27.15,652,3450.041667,2012,100.6,0,0,0,0,31999.999942980372
0,debt_consolidation,0.1343,508.53,2.16,662,3360.041667,3286,84.3,6,0,0,1,59999.99992774572
0,debt_consolidation,0.1501,350.17,21.81,657,3180.041667,7897,75.2,3,0,0,1,38400.00005468859
0,debt_consolidation,0.1438,254.29,26.08,682,3180.041667,204,4.6,11,0,0,1,36000.00009222308
0,credit_card,0.1122,246.33,6.62,677,452.04166669999995,0,0.0,0,0,0,0,31919.999950085235
0,debt_consolidation,0.1722,661.61,9.76,642,3690.0,8731,38.1,0,0,0,0,38000.000049076116
0,small_business,0.1059,325.45,13.9,697,6090.041667,4115,11.6,5,0,0,1,49999.99977948582
0,small_business,0.087,316.61,0.6,727,570.0416667000001,596,29.8,0,0,0,0,36000.00009222308
0,debt_consolidation,0.1741,622.13,16.92,647,5490.0,4693,28.8,8,0,1,1,49999.99977948582
0,home_improvement,0.1425,274.4,15.53,652,8699.0,19457,51.1,0,2,0,1,54999.99976819655
0,all_other,0.1709,24.99,28.42,662,1208.041667,1878,22.6,3,0,0,0,20800.000006460294
0,debt_consolidation,0.1362,81.59,15.53,647,1470.0,1233,35.2,1,0,0,0,47599.99998955125
0,debt_consolidation,0.0838,315.12,5.67,737,2925.0,4545,18.9,4,0,0,0,39600.00010919414
0,all_other,0.0983,160.94,0.67,702,2977.0,339,11.7,6,0,0,0,45000.00005613948
0,major_purchase,0.1078,163.18,13.55,687,4109.041667,40091,33.2,0,0,0,0,26400.000022851636
0,home_improvement,0.1109,688.41,21.28,747,8730.0,270800,25.3,5,0,0,0,220000.00102641023
0,all_other,0.1141,55.17,21.75,687,360.0,5898,42.1,3,0,0,0,17048.000003776942
0,debt_consolidation,0.152,443.24,17.08,657,5280.041667,12951,83.0,1,0,1,0,33447.999898438444
0,debt_consolidation,0.1583,286.73,22.25,647,4440.0,276,92.0,6,0,1,0,36999.99993982461
0,educational,0.133,253.79,14.08,662,1960.0416670000002,0,0.0,7,0,0,1,29999.999980671204
0,all_other,0.1172,35.57,19.2,672,1200.041667,5168,84.1,4,0,0,0,7500.000003567001
0,all_other,0.1362,56.09,5.61,682,1470.0,2324,14.0,18,0,0,1,67999.99971723938
0,credit_card,0.1204,232.64,14.55,672,4290.0,7180,34.4,4,0,0,1,63000.0002914588
0,home_improvement,0.1078,244.76,5.13,687,3119.041667,12123,21.0,5,0,0,1,65999.99993343485
0,debt_consolidation,0.1393,187.8,19.34,657,2789.041667,3266,46.0,6,0,0,0,33999.99987765788
0,debt_consolidation,0.1362,163.17,21.03,662,6600.0,16140,81.8,13,0,1,0,59999.99992774572
0,debt_consolidation,0.1109,65.57,9.98,672,390.0,0,0.0,0,0,0,0,39999.99987615706
0,debt_consolidation,0.133,169.2,16.88,657,5129.0,2229,51.8,1,7,0,0,30999.99989251424
0,debt_consolidation,0.133,406.07,8.64,662,991.0416667000002,15636,73.4,1,0,0,0,79999.99970751854
0,all_other,0.1078,326.35,13.01,702,3629.0,2294,22.9,5,0,0,1,31729.999854764133
0,debt_consolidation,0.133,406.07,12.77,662,2430.041667,8480,19.1,4,2,0,0,36000.00009222308
0,all_other,0.1457,248.08,26.49,692,5160.0,18943,55.2,6,0,1,0,80400.00038856851
0,all_other,0.1299,16.85,10.0,652,1890.0,182,60.7,6,0,0,0,26879.999875355134
0,credit_card,0.133,406.07,20.14,677,5100.0,17940,64.5,6,0,0,1,44500.000082132225
0,debt_consolidation,0.1488,471.52,22.16,662,6840.041667,23802,62.8,6,0,0,1,65999.99993343485
0,major_purchase,0.0983,482.82,9.38,732,960.0416667000002,664,1.6,2,0,0,0,65999.99993343485
0,debt_consolidation,0.1141,148.2,13.88,677,3059.041667,844,46.9,9,0,0,0,29999.999980671204
0,major_purchase,0.0983,193.13,7.07,702,780.0,0,0.0,6,0,0,0,16799.99999342531
0,debt_consolidation,0.1583,701.47,13.94,672,4050.0,11346,103.1,6,0,0,1,69999.9999277953
0,credit_card,0.1425,82.32,22.93,652,6090.041667,25203,93.0,0,0,0,0,60456.00019947116
0,debt_consolidation,0.1014,355.67,12.94,712,1470.0,45442,25.8,0,0,0,1,42000.00011484885
0,debt_consolidation,0.133,81.22,11.35,652,2460.041667,5016,27.7,5,0,0,0,24000.000016078007
0,all_other,0.133,67.68,23.6,677,1560.041667,480,96.0,5,0,0,0,19680.000007749124
0,educational,0.1141,65.87,4.0,667,330.0,333,37.0,4,0,0,0,4500.000001087148
0,credit_card,0.1236,200.32,14.51,667,2880.0,12508,34.7,5,0,0,1,63000.0002914588
0,debt_consolidation,0.1046,324.84,16.67,722,4458.0,6673,32.6,4,0,0,0,84000.00018266219
0,debt_consolidation,0.1615,450.96,20.2,657,3390.041667,18511,72.6,0,0,0,0,54000.00024049383
0,small_business,0.1172,793.94,8.39,707,5280.041667,16298,80.7,8,0,0,1,139999.99977719807
0,small_business,0.1804,682.76,19.33,647,5160.0,5094,71.7,3,1,0,1,119999.99978829804
0,credit_card,0.1299,134.76,6.78,657,7020.041667,0,0.0,0,2,0,0,88974.99996633247
0,debt_consolidation,0.133,203.04,5.13,657,3179.041667,75,37.5,8,0,0,1,39999.99987615706
0,all_other,0.1646,106.16,28.16,672,6480.041667,7846,25.8,4,1,0,0,59999.99992774572
0,all_other,0.1046,68.22,10.04,682,720.0,1856,26.5,0,0,0,0,34199.99989566618
0,small_business,0.1078,815.87,0.75,717,3181.041667,2718,19.3,8,1,0,0,86000.00040973457
0,debt_consolidation,0.1109,458.94,15.63,702,3629.0,42619,2.6,4,0,0,0,80899.9997535314
0,debt_consolidation,0.152,208.59,18.53,642,3270.0,6970,76.6,4,1,0,1,36000.00009222308
0,debt_consolidation,0.0951,372.44,14.58,737,6900.0,20245,50.1,1,0,0,1,20000.000009277435
0,debt_consolidation,0.1615,233.41,29.07,687,1471.0,10503,51.7,1,0,0,0,32688.000096187574
0,all_other,0.1141,98.8,10.43,672,959.0416667000002,474,11.8,0,0,0,0,12999.999994232236
0,small_business,0.1299,505.34,10.24,672,2250.0,4162,68.4,14,0,1,1,90000.00006188375
0,credit_card,0.1646,265.39,23.04,652,4169.041667,7091,89.8,0,1,0,0,45000.00005613948
0,educational,0.1425,171.5,17.22,647,4199.041667,2347,24.7,1,1,0,1,63000.0002914588
0,debt_consolidation,0.1488,207.64,15.75,642,2279.041667,11638,73.7,4,1,0,0,41000.00017685575
0,debt_consolidation,0.1615,704.63,21.83,667,5220.041667,33295,90.7,4,0,1,1,67000.00010900217
0,debt_consolidation,0.1393,592.4,23.47,697,7440.041667,48792,80.9,0,0,0,0,49999.99977948582
0,major_purchase,0.133,84.6,0.96,652,180.04166669999998,177,88.5,1,0,0,1,24959.999938015233
0,debt_consolidation,0.1551,418.99,15.38,647,1860.0,11214,70.1,0,0,0,0,61999.999750311785
0,debt_consolidation,0.1551,438.2,19.73,657,6210.0,26066,98.0,13,0,1,1,72999.99999047139
0,all_other,0.1299,808.54,9.67,682,9479.0,66919,61.3,5,0,0,0,239999.99944220888
0,home_improvement,0.1804,202.57,25.84,647,1799.0,10147,89.8,0,0,0,1,45000.00005613948
0,major_purchase,0.1046,77.97,19.29,697,482.04166669999995,1364,34.1,2,0,0,0,26999.999865365404
0,debt_consolidation,0.1299,203.82,22.77,692,5719.041667,22191,85.3,6,0,1,1,45000.00005613948
0,all_other,0.092,191.36,19.6,737,12240.04167,40904,34.4,12,0,0,0,97000.00024390464
0,debt_consolidation,0.1583,526.1,17.28,657,5400.0,11096,92.2,2,0,1,1,59999.99992774572
0,debt_consolidation,0.1236,300.48,16.9,672,4440.0,45428,82.3,5,0,1,0,139999.99977719807
0,debt_consolidation,0.1457,516.83,25.4,707,6360.041667,11937,52.8,0,0,0,1,49897.99996127618
0,debt_consolidation,0.1393,102.44,3.9,642,390.0,1437,79.8,0,0,0,1,12000.000002758341
0,credit_card,0.1141,386.97,12.26,702,6960.0,56200,57.4,4,0,0,0,159999.99932544588
0,educational,0.0838,75.63,3.82,722,602.0416667000001,0,0.0,0,0,0,0,15725.000006783117
0,major_purchase,0.1425,68.6,14.45,642,4710.0,29452,65.4,2,1,0,0,67999.99971723938
0,all_other,0.0743,49.72,5.14,752,930.0416667000002,506,5.9,0,0,0,0,3499.9999983287344
0,credit_card,0.1236,534.19,16.27,682,6390.041667,33859,88.7,4,0,0,1,82000.00030779601
0,debt_consolidation,0.1551,230.45,25.11,692,5159.0,127093,76.6,2,0,0,0,159999.99932544588
0,all_other,0.152,470.18,26.08,687,5339.041667,32005,70.4,1,0,0,0,48000.000005278656
0,debt_consolidation,0.1615,176.16,24.36,652,7379.0,10402,81.9,3,0,0,1,56000.00001583201
0,debt_consolidation,0.1425,171.5,21.5,657,4349.0,4473,106.5,7,0,1,1,34999.99998349573
0,all_other,0.1204,66.47,0.96,662,1109.0,182,18.2,2,0,1,0,18719.999999408752
0,debt_consolidation,0.1425,343.0,17.55,657,2850.0,6370,87.3,2,0,0,0,37199.999990281976
0,all_other,0.1141,342.51,4.95,682,3365.0,1963,56.1,4,1,0,0,54999.99976819655
0,all_other,0.092,255.15,11.08,732,6870.0,5255,46.1,5,1,0,0,52000.000126694686
0,debt_consolidation,0.1551,418.99,2.4,642,2490.0,4340,85.1,3,0,0,0,39999.99987615706
0,home_improvement,0.1836,436.0,26.7,657,3330.0,27163,88.2,2,0,0,0,67999.99971723938
0,debt_consolidation,0.1425,411.6,9.77,657,3509.041667,4768,59.6,4,1,0,1,69999.9999277953
0,debt_consolidation,0.1299,175.19,3.89,657,180.04166669999998,3302,66.0,4,0,0,0,46000.00020832334
0,debt_consolidation,0.1362,84.99,10.65,647,11190.04167,3257,59.2,0,0,0,0,24000.000016078007
0,debt_consolidation,0.152,312.01,4.34,642,1380.041667,6345,77.4,8,0,0,0,26000.000077905912
0,credit_card,0.1078,293.72,11.57,687,3450.041667,31629,101.4,2,0,0,1,149999.99953824104
0,all_other,0.1488,276.86,5.34,642,2430.041667,1697,60.6,2,1,0,0,56004.000238699315
0,credit_card,0.1393,239.01,23.21,677,11820.04167,59023,79.5,5,0,0,0,69999.9999277953
0,debt_consolidation,0.1488,276.86,16.91,647,3750.041667,13128,25.6,10,0,0,0,33999.99987765788
0,small_business,0.1204,830.84,3.73,702,780.0,1554,9.1,2,0,1,1,105000.00009033567
0,all_other,0.092,95.68,0.99,707,779.0,1676,64.5,1,0,0,0,39999.99987615706
0,debt_consolidation,0.1836,630.39,29.96,667,13979.041669999999,212629,87.4,3,0,0,1,144000.0002076282
0,debt_consolidation,0.1804,682.76,22.01,657,2399.041667,16265,76.7,1,0,0,0,65000.000072944706
0,all_other,0.1204,18.28,5.22,662,1109.0,182,18.2,2,0,1,0,18719.999999408752
0,all_other,0.1141,395.2,14.9,692,720.0,20,0.4,2,0,0,1,43399.999996159255
0,home_improvement,0.1583,397.21,15.93,642,4200.041667,18382,79.6,3,0,0,0,50999.99991297042
0,debt_consolidation,0.1583,526.1,13.52,657,6780.041667,198023,61.3,2,1,0,1,164999.9995243516
0,debt_consolidation,0.152,208.59,19.96,642,1980.0416670000002,6083,23.9,1,0,0,1,30239.999991125514
0,debt_consolidation,0.1804,532.64,20.96,657,6360.041667,24391,98.4,3,2,0,0,82000.00030779601
0,debt_consolidation,0.1141,230.54,17.04,682,2310.041667,7291,98.5,6,0,0,0,33600.000136036484
0,small_business,0.1141,395.2,19.46,697,3570.041667,1827,33.2,5,0,0,1,54399.99984528454
0,small_business,0.1046,97.46,4.34,682,3120.041667,8414,105.2,4,0,0,0,52199.999797947916
0,small_business,0.1836,726.67,25.27,667,8190.041667,210887,35.5,3,0,0,1,155000.00063528554
0,debt_consolidation,0.1646,329.97,26.86,662,3600.0,18579,82.9,0,0,0,1,49999.99977948582
0,all_other,0.1425,102.9,22.17,657,4949.041667,6710,54.6,1,0,0,0,57059.99972796693
0,credit_card,0.1141,164.67,0.39,677,183.04166669999998,397,39.7,1,0,0,0,30499.99992083714
0,debt_consolidation,0.1804,682.76,16.28,647,1590.041667,2253,62.6,4,0,0,0,85000.00038484143
0,debt_consolidation,0.1551,261.87,27.2,677,3900.041667,14273,50.1,2,1,1,0,74999.99981111639
0,debt_consolidation,0.1709,211.51,26.52,657,7470.041667,18941,98.7,1,0,0,1,49999.99977948582
0,debt_consolidation,0.1772,360.13,25.91,657,2430.041667,41603,81.1,0,0,0,1,81377.00026188658
0,debt_consolidation,0.1362,224.36,14.34,657,2549.0,11541,63.4,0,0,0,0,36399.999868056126
0,debt_consolidation,0.1836,447.81,14.82,647,5884.0,8079,45.4,3,2,0,0,54000.00024049383
0,debt_consolidation,0.1488,349.53,27.99,692,4440.0,14998,80.9,0,0,1,0,42999.999798944955
0,all_other,0.092,57.41,10.94,707,3419.041667,10008,84.8,6,0,0,1,34999.99998349573
0,all_other,0.1172,529.3,1.06,692,5480.0,821,6.1,4,2,0,0,74999.99981111639
0,major_purchase,0.1299,168.45,9.78,657,1949.0416670000002,504,63.0,2,0,0,0,20000.000009277435
0,debt_consolidation,0.152,417.17,5.81,647,2489.0,7600,84.4,2,0,0,0,38000.000049076116
0,debt_consolidation,0.1078,261.08,7.83,687,4413.0,7846,56.9,4,0,1,0,22999.999887040383
0,all_other,0.1046,81.21,17.95,687,6660.041667,3092,14.9,6,0,2,0,45000.00005613948
0,debt_consolidation,0.1457,186.06,8.73,642,9719.041667,9930,55.2,0,1,0,0,21999.999992510035
0,small_business,0.1362,169.97,19.42,657,4589.041667,3959,100.0,2,2,0,0,26999.999865365404
0,all_other,0.1078,262.71,3.48,702,180.04166669999998,0,0.0,8,0,0,0,59999.99992774572
0,debt_consolidation,0.1393,280.84,19.13,687,5100.0,62705,78.5,5,0,0,0,149999.99953824104
0,credit_card,0.1393,61.46,22.13,657,5970.041667,9821,56.8,5,0,2,1,29499.999931326616
0,debt_consolidation,0.1804,627.6,21.03,652,7140.041667,73941,63.5,2,0,0,0,115000.00030528053
0,debt_consolidation,0.1393,273.15,11.02,652,2632.0,2359,57.5,0,2,0,0,26999.999865365404
0,debt_consolidation,0.1292,188.48,8.2,662,1019.041667,18718,68.1,2,0,0,1,29999.999980671204
0,major_purchase,0.1071,84.77,0.64,682,209.04166669999998,287,28.7,4,0,0,0,18719.999999408752
0,home_improvement,0.1039,30.02,11.85,732,9779.0,133963,16.8,15,0,0,1,200599.99909529963
0,debt_consolidation,0.1671,532.63,29.04,692,13530.0,71002,75.6,1,0,0,1,99999.99950297715
0,all_other,0.1071,195.61,12.28,687,2550.0,364,28.0,5,0,0,0,38400.00005468859
0,credit_card,0.1482,138.31,24.79,662,7621.0,41190,75.2,4,0,0,0,99999.99950297715
0,debt_consolidation,0.1482,414.93,3.49,652,5190.0,8016,61.7,11,8,0,0,89000.00011442935
0,small_business,0.1829,755.91,8.52,652,5039.041667,165108,92.3,4,0,0,1,374000.0013476455
0,debt_consolidation,0.1482,345.78,25.47,692,8789.0,22470,45.9,0,0,0,0,104000.00019515492
0,small_business,0.1576,300.46,22.53,647,2609.0,2066,18.1,4,0,0,0,36000.00009222308
0,small_business,0.1071,328.47,13.43,737,3600.0,37055,46.5,8,0,0,1,94999.99994464558
0,debt_consolidation,0.1387,71.65,18.37,657,3720.0,1935,77.4,2,0,0,0,32500.00005467056
0,credit_card,0.1355,271.68,27.05,717,2700.041667,11023,59.9,2,0,0,0,52000.000126694686
0,home_improvement,0.1545,418.64,9.74,647,4860.041667,13665,49.9,3,0,0,1,52000.000126694686
0,debt_consolidation,0.1355,81.51,7.98,647,1889.0,182,60.7,6,0,0,0,26879.999875355134
0,all_other,0.1166,66.11,17.29,672,3389.041667,42969,83.1,4,0,0,0,36999.99993982461
0,debt_consolidation,0.1418,57.4,17.47,642,2909.0,4138,94.0,2,0,0,1,28500.000106682877
0,debt_consolidation,0.1355,615.52,21.27,677,4829.0,22037,58.9,4,0,0,0,54000.00024049383
0,credit_card,0.1513,260.47,15.99,642,3001.0,26933,65.2,5,0,0,0,69999.9999277953
0,credit_card,0.1829,849.38,8.54,657,9361.041667,0,0.0,2,0,0,0,74999.99981111639
0,debt_consolidation,0.1861,464.86,29.47,662,3990.0,22038,78.7,8,0,0,1,74999.99981111639
0,debt_consolidation,0.145,289.14,16.68,657,3360.0,11783,94.3,0,0,0,0,49999.99977948582
0,all_other,0.1797,650.48,15.97,647,6242.0,64851,78.4,2,0,0,0,74999.99981111639
0,debt_consolidation,0.1829,352.1,25.5,657,3420.041667,13243,98.1,0,0,0,0,56712.0001398034
0,small_business,0.1545,401.2,7.9,662,727.0,1509,30.8,7,0,0,1,49999.99977948582
0,debt_consolidation,0.1608,624.74,29.16,707,5219.041667,4863,18.1,1,0,1,0,69999.9999277953
0,debt_consolidation,0.1387,475.05,25.66,717,4860.041667,33377,49.0,2,0,0,1,47375.99998382711
0,debt_consolidation,0.1355,394.78,21.22,677,5579.041667,30402,71.5,4,0,0,0,34999.99998349573
0,small_business,0.1387,402.56,8.8,677,2909.0,8045,49.7,4,1,0,1,69540.00030862876
0,debt_consolidation,0.1103,818.83,12.66,712,4409.0,242194,56.0,0,0,0,1,224999.9997330245
0,debt_consolidation,0.1261,670.13,14.92,692,2639.0,78284,37.6,5,1,0,0,87600.00026941525
0,debt_consolidation,0.1008,129.22,0.75,702,869.0416667000002,3403,74.0,0,0,0,1,48000.000005278656
0,debt_consolidation,0.1829,435.58,25.26,657,4590.041667,13560,57.2,3,0,0,0,61999.999750311785
0,debt_consolidation,0.1513,451.48,29.28,717,3330.0,61057,80.7,3,0,0,0,78000.00033760519
0,small_business,0.1355,848.99,2.02,687,377.0,7522,36.0,1,0,0,0,72000.00014413026
0,debt_consolidation,0.1766,620.7,20.44,657,6899.0,28776,51.9,7,0,0,1,61999.999750311785
0,debt_consolidation,0.1134,197.4,21.9,702,2760.041667,7152,100.7,0,0,0,0,31999.999942980372
0,all_other,0.1797,129.2,27.42,647,3750.041667,13156,25.6,10,0,0,0,33999.99987765788
0,debt_consolidation,0.1197,132.8,22.5,692,2249.0,3451,39.2,4,0,0,0,21600.00000707927
0,all_other,0.1008,64.61,0.0,697,809.0,0,0.0,1,0,0,1,48000.000005278656
0,credit_card,0.1197,481.4,10.85,682,5071.0,966,13.1,5,0,0,0,130000.00007309657
0,debt_consolidation,0.1576,525.58,7.86,657,3449.041667,7827,59.7,1,0,0,0,42000.00011484885
0,debt_consolidation,0.1229,280.17,14.65,677,2490.041667,6978,64.0,5,0,0,0,62500.0002672192
0,debt_consolidation,0.1261,228.69,23.62,712,7440.041667,92929,97.7,0,0,0,0,68999.99975302159
0,all_other,0.1071,176.05,1.01,702,930.0416667000002,3782,23.3,3,0,0,0,74999.99981111639
0,all_other,0.1513,333.4,16.35,647,3059.041667,29314,89.9,3,0,0,1,69999.9999277953
0,credit_card,0.1545,645.4,28.78,717,7529.041667,69744,76.1,1,0,0,0,70345.99983386352
0,small_business,0.1387,852.87,20.79,712,7260.0,188854,0.0,0,1,1,1,156000.0005878587
0,all_other,0.145,385.52,5.74,657,1830.0,8181,87.0,0,0,0,1,59999.99992774572
0,debt_consolidation,0.145,172.11,4.54,642,5190.0,333,33.3,7,0,0,1,55199.99987496168
0,debt_consolidation,0.1324,338.1,26.12,727,6030.041667,10994,30.5,0,0,1,0,32708.000154320656
0,debt_consolidation,0.1545,122.11,28.66,697,5580.041667,22670,77.5,1,0,0,0,37169.999877662434
0,all_other,0.1166,52.89,16.64,672,5040.041667,59672,40.9,4,0,0,0,88925.00028307884
0,credit_card,0.1261,50.26,1.87,657,883.0416667000002,1140,47.5,0,0,0,0,24999.999903741576
0,debt_consolidation,0.145,70.57,27.73,682,2880.0,1597,88.7,1,0,0,0,22500.0000406685
0,small_business,0.1829,871.16,7.86,657,4979.041667,26429,30.9,3,0,0,1,168974.99932941332
0,all_other,0.1229,80.05,0.0,662,539.0416667000001,0,0.0,5,0,0,0,9599.999995623106
0,debt_consolidation,0.1608,281.58,28.47,687,4740.0,6277,64.7,0,0,0,0,50999.99991297042
0,all_other,0.1418,51.4,16.36,642,7920.041667,0,0.0,0,1,0,0,32199.99995065351
0,debt_consolidation,0.1229,100.06,10.91,667,720.0,4223,38.3,3,0,0,1,17052.000001959255
0,all_other,0.1418,342.66,0.74,657,4260.041667,449,37.4,0,0,0,0,73200.0000037037
0,all_other,0.1229,50.03,14.12,662,660.0416667000001,669,7.5,1,0,0,0,29999.999980671204
0,major_purchase,0.1008,113.07,0.56,702,1049.0,1085,28.6,0,0,0,0,32399.9999423143
0,debt_consolidation,0.1734,687.79,12.74,652,6583.0,20767,81.1,0,0,3,0,76309.99997835241
0,small_business,0.1134,789.6,18.38,722,5100.0,148540,74.0,1,0,0,1,94999.99994464558
0,debt_consolidation,0.145,206.53,19.92,652,5400.041667,12094,45.1,6,0,0,0,58000.00002734374
0,credit_card,0.0945,192.06,0.92,712,3240.0,318,5.2,5,0,0,0,65000.000072944706
0,educational,0.1134,197.4,3.67,687,567.0416667000001,745,22.4,3,0,0,1,18000.000002190576
0,small_business,0.1355,67.92,18.06,657,5340.041667,5594,25.3,8,0,0,0,42000.00011484885
0,debt_consolidation,0.1829,185.13,25.67,642,2880.0,5004,60.3,6,0,2,0,36000.00009222308
0,debt_consolidation,0.1545,348.87,13.38,642,2400.041667,24979,94.6,4,0,0,0,48000.000005278656
0,major_purchase,0.1355,122.26,12.05,652,4139.041667,4397,84.6,1,0,1,0,48000.000005278656
0,all_other,0.1608,409.16,25.55,677,2430.041667,6473,39.7,5,0,0,1,52000.000126694686
0,major_purchase,0.1513,121.56,26.15,677,3390.0,9580,84.0,3,0,0,0,32999.99998519561
0,debt_consolidation,0.1387,119.41,3.94,652,2202.0,2728,48.7,3,0,0,0,24999.999903741576
0,small_business,0.1355,135.84,15.06,657,2880.0,42670,65.5,3,1,0,0,79200.00017404063
0,major_purchase,0.145,247.84,6.3,652,2070.041667,9978,83.8,1,2,0,0,20000.000009277435
0,all_other,0.16399999999999998,106.07,29.24,677,3060.041667,17419,94.2,0,0,0,0,45600.00020508702
0,debt_consolidation,0.1513,243.11,27.63,682,6690.041667,7384,43.4,9,0,0,1,108000.00042051342
